/Profile/Mhern3465,bubble_50,"Diego was an amazing bartender/server. Very friendly and inviting experience. Food was amazing, bottomless mimosas, what more can you ask for?? It was our first time here and we will definitely be back again!",,,,,,,
/Profile/325alyciam,bubble_50,"Went to Yoga while staying at surfcomber for a bachelorette and it was great!  Mia led us through a great sun salutation on top of the cabanas to start our day!  They have yoga mats and towels, so you don’t need to bring anything!",,,,,,,
/Profile/1111mariahz,bubble_50,"Our server was so attentive and friendly! We ordered the Piña colada, sandy punch and sunset in paradise to drink and the empanadas and guacamole to snack on. Everything was fantastic and the music was a nice touch as well!!!",,,,,,,
/Profile/User4322,bubble_50,"I appreciate the hotel offering this complementary Zumba class!! Broke a sweat and got to cool off by the pool. Maria was great, we are new to Miami and she invited us to join her class. Recommend checking the hotel board everyday to see offered activities.",,,,,,,
/Profile/Flyuphidog,bubble_50,,,,,,,,
/Profile/ydeiab,bubble_50,,,,,,,,
/Profile/Travel37559714875,bubble_50,,,,,,,,
/Profile/M1410RRhugom,bubble_50,,,,,,,,
/Profile/carolinag296,bubble_40,,,,,,,,
/Profile/Happiness563808,bubble_50,"Laronn, Chris, and PJ were amazing! They were intentional, informative, and anticipated our every need on the beach. We were escaping our family life and they made us feel so special! And they except Venmo tips! Five stars is not enough!",,,,,,,
/Profile/Mhern3465,bubble_50,"Diego was an amazing bartender/server. Very friendly and inviting experience. Food was amazing, bottomless mimosas, what more can you ask for?? It was our first time here and we will definitely be back again!",,,,,,,
/Profile/325alyciam,bubble_50,"Went to Yoga while staying at surfcomber for a bachelorette and it was great!  Mia led us through a great sun salutation on top of the cabanas to start our day!  They have yoga mats and towels, so you don’t need to bring anything!",,,,,,,
/Profile/1111mariahz,bubble_50,"Our server was so attentive and friendly! We ordered the Piña colada, sandy punch and sunset in paradise to drink and the empanadas and guacamole to snack on. Everything was fantastic and the music was a nice touch as well!!!",,,,,,,
/Profile/User4322,bubble_50,"I appreciate the hotel offering this complementary Zumba class!! Broke a sweat and got to cool off by the pool. Maria was great, we are new to Miami and she invited us to join her class. Recommend checking the hotel board everyday to see offered activities.",,,,,,,
/Profile/Flyuphidog,bubble_50,,,,,,,,
/Profile/ydeiab,bubble_50,,,,,,,,
/Profile/Travel37559714875,bubble_50,,,,,,,,
/Profile/M1410RRhugom,bubble_50,,,,,,,,
/Profile/carolinag296,bubble_40,,,,,,,,
/Profile/indyag2020,bubble_40,"Maria was an amazing instructor the moves  that were incorporated into the workout made it so much more exiting to do,  thank you to the hotel hosting a free aqua Zumba class will defiantly do it again.",,,,,,,
